Date,Name,Amt,Mode,Categorization,Status,Time of the Day,Day of the Week,Type of Expense
13-08-2023,Fruits,170.61,UPI,Food,Avoidable,Night,Sunday,Variable
14-08-2023,Gaming,628.94,Credit Card,Entertainment,Avoidable,Morning,Monday,Variable
14-08-2023,Pizza,662.32,Debit Card,Food,Avoidable,Morning,Monday,Variable
14-08-2023,Casino,3612.78,Credit Card,Gambling,Avoidable,Afternoon,Monday,Variable
14-08-2023,Online Course,2069.27,Net Banking,Education,Unnecessary,Evening,Monday,Variable
14-08-2023,Milk,64.01,UPI,Groceries,Necessary,Night,Monday,Variable
14-08-2023,Whiskey,846,Cash,Alcohol,Avoidable,Night,Monday,Variable
15-08-2023,Eggs,91.39,Wallet,Food,Unnecessary,Morning,Tuesday,Variable
15-08-2023,Milk,63.75,UPI,Groceries,Unnecessary,Morning,Tuesday,Variable
15-08-2023,Clothes,5736,UPI,Shopping,Unnecessary,Morning,Tuesday,Variable
15-08-2023,Coffee,216.22,UPI,Food & Dining,Unnecessary,Afternoon,Tuesday,Variable
15-08-2023,Fruits,163.16,Debit Card,Food,Avoidable,Afternoon,Tuesday,Variable
15-08-2023,Vegetables,174.37,Credit Card,Food,Unnecessary,Afternoon,Tuesday,Variable
15-08-2023,Train Ticket,1493.81,Debit Card,Transport,Unnecessary,Afternoon,Tuesday,Variable
15-08-2023,Grocery,200.26,Debit Card,Food,Unnecessary,Evening,Tuesday,Variable
15-08-2023,Fast Food,1205.46,Cash,Dining Out,Unnecessary,Night,Tuesday,Variable
16-08-2023,Books,1153.86,Cash,Education,Unnecessary,Morning,Wednesday,Variable
16-08-2023,Milk,59.53,UPI,Groceries,Unnecessary,Morning,Wednesday,Variable
16-08-2023,Rice,156.23,UPI,Groceries,Unnecessary,Afternoon,Wednesday,Variable
16-08-2023,Movie,927.81,UPI,Entertainment,Unnecessary,Evening,Wednesday,Variable
16-08-2023,Coffee,184.74,UPI,Food & Dining,Avoidable,Night,Wednesday,Variable
16-08-2023,Doctor Fee,716.8,Wallet,Healthcare,Unnecessary,Night,Wednesday,Variable
17-08-2023,Concert,7145.79,UPI,Entertainment,Avoidable,Morning,Thursday,Variable
17-08-2023,Gaming,502.86,Wallet,Entertainment,Avoidable,Morning,Thursday,Variable
17-08-2023,Movie,703.71,Net Banking,Entertainment,Unnecessary,Morning,Thursday,Variable
17-08-2023,Beer,774,UPI,Alcohol,Avoidable,Morning,Thursday,Variable
17-08-2023,Fruits,149.95,Credit Card,Food,Unnecessary,Afternoon,Thursday,Variable
17-08-2023,Vegetables,176.89,Cash,Food,Unnecessary,Afternoon,Thursday,Variable
17-08-2023,Cocktail,657,Cash,Alcohol,Avoidable,Afternoon,Thursday,Variable
17-08-2023,Books,1117.82,Debit Card,Education,Necessary,Night,Thursday,Variable
17-08-2023,Grocery,204.47,Net Banking,Food,Unnecessary,Night,Thursday,Variable
17-08-2023,Milk,59.45,UPI,Groceries,Unnecessary,Night,Thursday,Variable
17-08-2023,Whiskey,728,Net Banking,Alcohol,Avoidable,Night,Thursday,Variable
17-08-2023,Wine,754,Debit Card,Alcohol,Avoidable,Night,Thursday,Variable
17-08-2023,Shoes,6674,Debit Card,Shopping,Unnecessary,Night,Thursday,Variable
17-08-2023,Jewelry,3008.91,Credit Card,Luxury,Avoidable,Night,Thursday,Variable
18-08-2023,Clothes,2220,UPI,Shopping,Avoidable,Morning,Friday,Variable
18-08-2023,Rice,135.88,Credit Card,Groceries,Unnecessary,Afternoon,Friday,Variable
18-08-2023,Lottery,3679.09,Credit Card,Gambling,Avoidable,Evening,Friday,Variable
18-08-2023,Milk,56.05,Debit Card,Groceries,Unnecessary,Night,Friday,Variable
18-08-2023,Betting,676.74,Debit Card,Gambling,Avoidable,Night,Friday,Variable
19-08-2023,Books,1011.98,Credit Card,Education,Unnecessary,Morning,Saturday,Variable
19-08-2023,Books,1233.08,Wallet,Education,Unnecessary,Morning,Saturday,Variable
19-08-2023,Gaming,647.44,UPI,Entertainment,Unnecessary,Morning,Saturday,Variable
19-08-2023,Vegetables,106,Wallet,Food,Unnecessary,Afternoon,Saturday,Variable
19-08-2023,Casino,4166.32,Cash,Gambling,Avoidable,Afternoon,Saturday,Variable
19-08-2023,Online Course,1604.64,Wallet,Education,Unnecessary,Evening,Saturday,Variable
19-08-2023,Grocery,256.97,Wallet,Food,Unnecessary,Evening,Saturday,Variable
19-08-2023,Milk,61.29,UPI,Groceries,Necessary,Evening,Saturday,Variable
19-08-2023,Online Course,1919.13,Wallet,Education,Unnecessary,Night,Saturday,Variable
19-08-2023,Fruits,178.44,Credit Card,Food,Unnecessary,Night,Saturday,Variable
19-08-2023,Eggs,96.71,Wallet,Food,Unnecessary,Night,Saturday,Variable
19-08-2023,Fuel,394,Debit Card,Transport,Avoidable,Night,Saturday,Variable
20-08-2023,Eggs,95.61,Wallet,Food,Unnecessary,Morning,Sunday,Variable
20-08-2023,Books,1513.84,Net Banking,Education,Unnecessary,Afternoon,Sunday,Variable
20-08-2023,Therapy,1135,Net Banking,Healthcare,Necessary,Afternoon,Sunday,Variable
20-08-2023,Books,500.67,Cash,Entertainment,Unnecessary,Evening,Sunday,Variable
20-08-2023,Shoes,3199,Debit Card,Shopping,Avoidable,Evening,Sunday,Variable
20-08-2023,Cigarettes,488.06,Credit Card,Tobacco,Avoidable,Evening,Sunday,Variable
20-08-2023,Pizza,340.8,Net Banking,Food,Unnecessary,Night,Sunday,Variable
20-08-2023,Milk,57.97,Credit Card,Groceries,Unnecessary,Night,Sunday,Variable
20-08-2023,Handbags,12350.79,Cash,Luxury,Avoidable,Night,Sunday,Variable
21-08-2023,Burger,233.73,Debit Card,Food & Dining,Unnecessary,Morning,Monday,Variable
21-08-2023,Grocery,268.03,Debit Card,Food,Unnecessary,Morning,Monday,Variable
21-08-2023,Netflix,282.07,UPI,Entertainment,Avoidable,Afternoon,Monday,Fixed
21-08-2023,Milk,60.16,Wallet,Groceries,Unnecessary,Afternoon,Monday,Variable
21-08-2023,Gaming,423.94,Credit Card,Entertainment,Unnecessary,Evening,Monday,Variable
21-08-2023,Fruits,177.65,Credit Card,Food,Avoidable,Evening,Monday,Variable
21-08-2023,Vegetables,160.52,Wallet,Food,Unnecessary,Evening,Monday,Variable
22-08-2023,Fast Food,1297.32,Credit Card,Dining Out,Unnecessary,Morning,Tuesday,Variable
22-08-2023,Books,1504.29,UPI,Education,Necessary,Morning,Tuesday,Variable
22-08-2023,Books,563.3,UPI,Entertainment,Avoidable,Morning,Tuesday,Variable
22-08-2023,Whiskey,671,Wallet,Alcohol,Avoidable,Morning,Tuesday,Variable
22-08-2023,Books,1476.8,Credit Card,Education,Necessary,Afternoon,Tuesday,Variable
22-08-2023,Milk,56.43,Wallet,Groceries,Unnecessary,Afternoon,Tuesday,Variable
22-08-2023,Medicines,159,Debit Card,Healthcare,Necessary,Afternoon,Tuesday,Variable
22-08-2023,Restaurant,770.3,Debit Card,Food,Avoidable,Night,Tuesday,Variable
22-08-2023,Eggs,92.78,Wallet,Food,Avoidable,Night,Tuesday,Variable
23-08-2023,Movie,941.05,Cash,Entertainment,Unnecessary,Morning,Saturday,Variable
23-08-2023,Casino,4341.97,Credit Card,Gambling,Avoidable,Morning,Saturday,Variable
23-08-2023,Grocery,231.66,Credit Card,Food,Avoidable,Afternoon,Saturday,Variable
23-08-2023,Fruits,148.41,Debit Card,Food,Unnecessary,Evening,Saturday,Variable
23-08-2023,Milk,60.97,Debit Card,Groceries,Unnecessary,Evening,Saturday,Variable
23-08-2023,Vegetables,167.1,Cash,Food,Avoidable,Night,Saturday,Variable
24-08-2023,Milk,62.37,UPI,Groceries,Necessary,Morning,Thursday,Variable
24-08-2023,Handbags,6313.16,Cash,Luxury,Avoidable,Afternoon,Thursday,Variable
24-08-2023,Cafe,2624.33,Credit Card,Dining Out,Avoidable,Evening,Thursday,Variable
24-08-2023,Doctor Fee,1391.78,Net Banking,Healthcare,Unnecessary,Evening,Thursday,Variable
24-08-2023,Watches,4944.84,Wallet,Luxury,Avoidable,Night,Thursday,Variable
25-08-2023,Fruits,127.76,Wallet,Food,Avoidable,Morning,Friday,Variable
25-08-2023,Restaurant,1094.72,Credit Card,Food,Unnecessary,Morning,Friday,Variable
25-08-2023,Milk,52.2,UPI,Groceries,Unnecessary,Morning,Friday,Variable
25-08-2023,Beer,693,Wallet,Alcohol,Avoidable,Morning,Friday,Variable
25-08-2023,Fast Food,1446.71,Net Banking,Dining Out,Unnecessary,Afternoon,Friday,Variable
25-08-2023,Grocery,170.22,Cash,Food,Unnecessary,Afternoon,Friday,Variable
25-08-2023,Wine,659,Credit Card,Alcohol,Avoidable,Afternoon,Friday,Variable
25-08-2023,Vegetables,110.92,Debit Card,Food,Avoidable,Night,Friday,Variable
25-08-2023,Cocktail,773,Debit Card,Alcohol,Avoidable,Night,Friday,Variable
25-08-2023,Whiskey,837,Wallet,Alcohol,Avoidable,Night,Friday,Variable
25-08-2023,Lottery,3145.45,Debit Card,Gambling,Avoidable,Night,Friday,Variable
26-08-2023,Books,978.53,Cash,Education,Unnecessary,Morning,Saturday,Variable
26-08-2023,Fine Dining,8626.09,Credit Card,Dining Out,Avoidable,Evening,Saturday,Variable
26-08-2023,Books,1272.07,Credit Card,Education,Unnecessary,Evening,Saturday,Variable
26-08-2023,Coffee,212.93,Cash,Food & Dining,Avoidable,Evening,Saturday,Variable
26-08-2023,Eggs,95.74,Debit Card,Food,Unnecessary,Evening,Saturday,Variable
26-08-2023,Accessories,3313,Credit Card,Shopping,Avoidable,Evening,Saturday,Variable
26-08-2023,Milk,62.49,UPI,Groceries,Necessary,Night,Saturday,Variable
26-08-2023,Casino,1499.46,Wallet,Gambling,Avoidable,Night,Saturday,Variable
26-08-2023,Casino,1513.93,UPI,Gambling,Avoidable,Night,Saturday,Variable
27-08-2023,Fruits,147.03,Net Banking,Food,Avoidable,Morning,Friday,Variable
27-08-2023,Milk,58.1,Net Banking,Groceries,Unnecessary,Afternoon,Friday,Variable
27-08-2023,Vegetables,215.37,Credit Card,Food,Avoidable,Afternoon,Friday,Variable
27-08-2023,Casino,4532.35,Credit Card,Gambling,Avoidable,Afternoon,Friday,Variable
27-08-2023,Fast Food,1130.14,Wallet,Dining Out,Avoidable,Evening,Friday,Variable
27-08-2023,Eggs,93.88,Cash,Food,Unnecessary,Evening,Friday,Variable
27-08-2023,Grocery,261.13,Debit Card,Food,Avoidable,Night,Friday,Variable
28-08-2023,Eggs,83.19,Net Banking,Food,Avoidable,Morning,Monday,Variable
28-08-2023,Milk,62.67,Cash,Groceries,Unnecessary,Morning,Monday,Variable
28-08-2023,Online Course,1673.87,Net Banking,Education,Unnecessary,Afternoon,Monday,Variable
28-08-2023,Train Ticket,510.69,Credit Card,Transport,Avoidable,Afternoon,Monday,Variable
28-08-2023,Fast Food,812.45,Cash,Dining Out,Unnecessary,Night,Monday,Variable
29-08-2023,Vegetables,121.37,Net Banking,Food,Avoidable,Morning,Tuesday,Variable
29-08-2023,Train Ticket,1706.36,UPI,Transport,Avoidable,Evening,Tuesday,Variable
29-08-2023,Fruits,176.9,Debit Card,Food,Unnecessary,Night,Tuesday,Variable
29-08-2023,Doctor Fee,1531.32,Net Banking,Healthcare,Unnecessary,Night,Tuesday,Variable
30-08-2023,Accessories,2889,UPI,Shopping,Unnecessary,Afternoon,Wednesday,Variable
30-08-2023,Whiskey,781,UPI,Alcohol,Avoidable,Evening,Wednesday,Variable
30-08-2023,Therapy,1219,Credit Card,Healthcare,Unnecessary,Evening,Wednesday,Variable
30-08-2023,Doctor Fee,1809.75,Debit Card,Healthcare,Necessary,Evening,Wednesday,Variable
30-08-2023,Accessories,617,Net Banking,Shopping,Unnecessary,Night,Wednesday,Variable
30-08-2023,Perfumes,7113.74,Credit Card,Luxury,Avoidable,Night,Wednesday,Variable
31-08-2023,Fruits,158.16,Cash,Food,Unnecessary,Afternoon,Thursday,Variable
31-08-2023,Hookah,145.85,Net Banking,Tobacco,Avoidable,Afternoon,Thursday,Variable
31-08-2023,Clothes,3343,Net Banking,Shopping,Unnecessary,Afternoon,Thursday,Variable
31-08-2023,Vape,148.15,Credit Card,Tobacco,Avoidable,Evening,Thursday,Variable
31-08-2023,Vegetables,157.25,Credit Card,Food,Avoidable,Night,Thursday,Variable
31-08-2023,Train Ticket,878.69,Net Banking,Transport,Unnecessary,Night,Thursday,Variable
01-09-2023,Tuition Fee,27500,UPI,Education,Necessary,Morning,Friday,Fixed
01-09-2023,Mobile Recharge,733.59,Auto Debit,Utilities,Necessary,Morning,Friday,Fixed
01-09-2023,Water Bill,758.59,Auto Debit,Utilities,Necessary,Morning,Friday,Fixed
01-09-2023,Books,546.86,Debit Card,Entertainment,Avoidable,Morning,Friday,Variable
01-09-2023,Cocktail,767,Wallet,Alcohol,Avoidable,Morning,Friday,Variable
01-09-2023,Wine,794,Wallet,Alcohol,Avoidable,Morning,Friday,Variable
01-09-2023,Lottery,1277.23,Credit Card,Gambling,Avoidable,Morning,Friday,Variable
01-09-2023,Internet,1495.21,Auto Debit,Utilities,Necessary,Afternoon,Friday,Fixed
01-09-2023,Beer,849,Debit Card,Alcohol,Avoidable,Afternoon,Friday,Variable
01-09-2023,Electricity Bill,4916.92,Auto Debit,Utilities,Necessary,Evening,Friday,Fixed
01-09-2023,Books,982.69,UPI,Education,Unnecessary,Evening,Friday,Variable
01-09-2023,Fruits,128.43,Net Banking,Food,Avoidable,Evening,Friday,Variable
01-09-2023,Grocery,265.74,Cash,Food,Avoidable,Evening,Friday,Variable
01-09-2023,Milk,56.47,Net Banking,Groceries,Necessary,Evening,Friday,Variable
01-09-2023,Vegetables,124.44,Wallet,Food,Unnecessary,Evening,Friday,Variable
01-09-2023,Watches,10865.7,Credit Card,Luxury,Avoidable,Evening,Friday,Variable
01-09-2023,Whiskey,871,Net Banking,Alcohol,Avoidable,Night,Friday,Variable
01-09-2023,Doctor Fee,1391.78,Net Banking,Healthcare,Unnecessary,Night,Friday,Variable
02-09-2023,Cafe,3388.29,Wallet,Dining Out,Unnecessary,Morning,Monday,Variable
02-09-2023,Pizza,337.66,UPI,Food,Unnecessary,Morning,Monday,Variable
02-09-2023,Milk,55.69,Cash,Groceries,Unnecessary,Evening,Monday,Variable
03-09-2023,Fast Food,1192.9,Net Banking,Dining Out,Avoidable,Morning,Sunday,Variable
03-09-2023,Movie,719.58,UPI,Entertainment,Avoidable,Afternoon,Sunday,Variable
03-09-2023,Fruits,161.97,Debit Card,Food,Avoidable,Afternoon,Sunday,Variable
03-09-2023,Milk,63.73,UPI,Groceries,Necessary,Afternoon,Sunday,Variable
03-09-2023,Vegetables,151.27,Credit Card,Food,Unnecessary,Afternoon,Sunday,Variable
03-09-2023,Train Ticket,1573.08,Credit Card,Transport,Avoidable,Afternoon,Sunday,Variable
03-09-2023,Grocery,195.17,Net Banking,Food,Unnecessary,Evening,Sunday,Variable
03-09-2023,Fast Food,1312.22,Wallet,Dining Out,Unnecessary,Night,Sunday,Variable
04-09-2023,Cafe,2463.47,Wallet,Dining Out,Avoidable,Morning,Monday,Variable
04-09-2023,Pizza,301.02,UPI,Food,Avoidable,Afternoon,Monday,Variable
04-09-2023,Betting,640.19,UPI,Gambling,Avoidable,Afternoon,Monday,Variable
04-09-2023,Gym Membership,3500,UPI,Healthcare,Unnecessary,Evening,Monday,Fixed
04-09-2023,Fast Food,1040.67,Credit Card,Dining Out,Unnecessary,Evening,Monday,Variable
04-09-2023,Coffee,259.29,Cash,Food & Dining,Avoidable,Evening,Monday,Variable
04-09-2023,Milk,53.77,UPI,Groceries,Necessary,Evening,Monday,Variable
04-09-2023,Casino,4341.97,Credit Card,Gambling,Avoidable,Evening,Monday,Variable
04-09-2023,Taxi,518,Credit Card,Transport,Avoidable,Evening,Monday,Variable
05-09-2023,Vegetables,112.85,UPI,Food,Avoidable,Morning,Tuesday,Variable
05-09-2023,Train Ticket,294.55,UPI,Transport,Avoidable,Afternoon,Tuesday,Variable
05-09-2023,Gaming,457.77,Credit Card,Entertainment,Unnecessary,Evening,Tuesday,Variable
05-09-2023,Milk,62.66,Net Banking,Groceries,Unnecessary,Evening,Tuesday,Variable
05-09-2023,Train Ticket,1837.9,Debit Card,Transport,Unnecessary,Evening,Tuesday,Variable
05-09-2023,Books,571.13,UPI,Entertainment,Avoidable,Night,Tuesday,Variable
05-09-2023,Fruits,129.74,Credit Card,Food,Unnecessary,Night,Tuesday,Variable
05-09-2023,Grocery,184.05,Wallet,Food,Avoidable,Night,Tuesday,Variable
06-09-2023,Milk,57.26,Net Banking,Groceries,Necessary,Afternoon,Wednesday,Variable
06-09-2023,Lottery,4776.07,Debit Card,Gambling,Avoidable,Afternoon,Wednesday,Variable
06-09-2023,Concert,6664.24,Net Banking,Entertainment,Unnecessary,Evening,Wednesday,Variable
06-09-2023,Restaurant,668.96,UPI,Food,Unnecessary,Evening,Wednesday,Variable
06-09-2023,Fine Dining,7717.77,Wallet,Dining Out,Avoidable,Night,Wednesday,Variable
06-09-2023,Exam Fee,413.62,Wallet,Education,Unnecessary,Night,Wednesday,Variable
06-09-2023,Rice,189.2,Credit Card,Groceries,Unnecessary,Night,Wednesday,Variable
06-09-2023,Doctor Fee,1281.38,UPI,Healthcare,Necessary,Night,Wednesday,Variable
07-09-2023,Fruits,176.43,UPI,Food,Unnecessary,Morning,Monday,Variable
07-09-2023,Rice,139.96,Net Banking,Groceries,Unnecessary,Morning,Monday,Variable
07-09-2023,Whiskey,650,UPI,Alcohol,Avoidable,Morning,Monday,Variable
07-09-2023,Doctor Fee,667.73,Credit Card,Healthcare,Necessary,Morning,Monday,Variable
07-09-2023,Grocery,184.24,UPI,Food,Avoidable,Afternoon,Monday,Variable
07-09-2023,Books,1216.87,Wallet,Education,Necessary,Evening,Monday,Variable
07-09-2023,Milk,57.71,Cash,Groceries,Necessary,Night,Monday,Variable
07-09-2023,Vegetables,143.59,Wallet,Food,Unnecessary,Night,Monday,Variable
08-09-2023,Fine Dining,8607.55,Debit Card,Dining Out,Avoidable,Morning,Friday,Variable
08-09-2023,Gaming,349.57,Net Banking,Entertainment,Avoidable,Morning,Friday,Variable
08-09-2023,Watches,18765.27,Credit Card,Luxury,Avoidable,Afternoon,Friday,Variable
08-09-2023,Milk,54.63,Wallet,Groceries,Necessary,Night,Friday,Variable
09-09-2023,Cafe,2009.16,Debit Card,Dining Out,Avoidable,Morning,Saturday,Variable
09-09-2023,Burger,120.67,UPI,Food & Dining,Unnecessary,Morning,Saturday,Variable
09-09-2023,Fruits,155.6,Debit Card,Food,Unnecessary,Morning,Saturday,Variable
09-09-2023,Grocery,265.02,Wallet,Food,Avoidable,Morning,Saturday,Variable
09-09-2023,Cocktail,859,UPI,Alcohol,Avoidable,Morning,Saturday,Variable
09-09-2023,Cafe,3516.62,Debit Card,Dining Out,Avoidable,Evening,Saturday,Variable
09-09-2023,Fast Food,1348.32,Credit Card,Dining Out,Avoidable,Evening,Saturday,Variable
09-09-2023,Milk,58.6,Cash,Groceries,Necessary,Evening,Saturday,Variable
09-09-2023,Vegetables,211.27,UPI,Food,Avoidable,Evening,Saturday,Variable
09-09-2023,Whiskey,693,UPI,Alcohol,Avoidable,Evening,Saturday,Variable
09-09-2023,Beer,744,Net Banking,Alcohol,Avoidable,Night,Saturday,Variable
09-09-2023,Wine,787,Cash,Alcohol,Avoidable,Night,Saturday,Variable
10-09-2023,Restaurant,656.31,UPI,Food,Avoidable,Morning,Sunday,Variable
10-09-2023,Books,1585.11,Cash,Education,Necessary,Afternoon,Sunday,Variable
10-09-2023,Train Ticket,710.47,UPI,Transport,Unnecessary,Evening,Sunday,Variable
10-09-2023,Metro,840,Cash,Transport,Avoidable,Evening,Sunday,Variable
10-09-2023,Milk,54.88,Net Banking,Groceries,Necessary,Night,Sunday,Variable
11-09-2023,Cafe,2267.73,Cash,Dining Out,Unnecessary,Morning,Monday,Variable
11-09-2023,Fine Dining,7993.52,UPI,Dining Out,Unnecessary,Morning,Monday,Variable
11-09-2023,Vegetables,199.48,Cash,Food,Unnecessary,Morning,Monday,Variable
11-09-2023,Therapy,1427,Net Banking,Healthcare,Necessary,Morning,Monday,Variable
11-09-2023,Eggs,91.31,Net Banking,Food,Unnecessary,Afternoon,Monday,Variable
11-09-2023,Medicines,128,Credit Card,Healthcare,Necessary,Afternoon,Monday,Variable
11-09-2023,Doctor Fee,1809.75,Debit Card,Healthcare,Necessary,Evening,Monday,Variable
11-09-2023,Online Course,1703.65,Wallet,Education,Unnecessary,Night,Monday,Variable
11-09-2023,Online Course,2215.7,Cash,Education,Necessary,Night,Monday,Variable
11-09-2023,Fruits,167.43,Wallet,Food,Avoidable,Night,Monday,Variable
11-09-2023,Grocery,264.7,Debit Card,Food,Avoidable,Night,Monday,Variable
11-09-2023,Milk,50.59,Credit Card,Groceries,Necessary,Night,Monday,Variable
11-09-2023,Perfumes,17629.72,Credit Card,Luxury,Avoidable,Night,Monday,Variable
12-09-2023,Movie,892.44,Debit Card,Entertainment,Avoidable,Morning,Tuesday,Variable
12-09-2023,Doctor Fee,667.73,Credit Card,Healthcare,Necessary,Morning,Tuesday,Variable
12-09-2023,Books,1194.58,Credit Card,Education,Unnecessary,Afternoon,Tuesday,Variable
12-09-2023,Uber,1277,UPI,Transport,Avoidable,Afternoon,Tuesday,Variable
12-09-2023,Milk,54.08,Net Banking,Groceries,Necessary,Evening,Tuesday,Variable
12-09-2023,Train Ticket,1849.86,UPI,Transport,Avoidable,Evening,Tuesday,Variable
12-09-2023,Shoes,6674,Debit Card,Shopping,Unnecessary,Evening,Tuesday,Variable
12-09-2023,Fuel,1236,Credit Card,Transport,Unnecessary,Night,Tuesday,Variable
12-09-2023,Fuel,1295,UPI,Transport,Avoidable,Night,Tuesday,Variable
13-09-2023,Grocery,178.34,Cash,Food,Unnecessary,Morning,Wednesday,Variable
13-09-2023,Fruits,136.12,Debit Card,Food,Unnecessary,Afternoon,Wednesday,Variable
13-09-2023,Burger,175.32,Cash,Food & Dining,Unnecessary,Evening,Wednesday,Variable
13-09-2023,Vegetables,217.67,Debit Card,Food,Unnecessary,Evening,Wednesday,Variable
13-09-2023,Doctor Fee,962.87,Cash,Healthcare,Necessary,Evening,Wednesday,Variable
13-09-2023,Gaming,465.29,Wallet,Entertainment,Avoidable,Night,Wednesday,Variable
13-09-2023,Milk,50.1,Credit Card,Groceries,Necessary,Night,Wednesday,Variable
14-09-2023,Milk,64.68,Debit Card,Groceries,Unnecessary,Evening,Thursday,Variable
14-09-2023,Jewelry,1272.58,Cash,Luxury,Avoidable,Evening,Thursday,Variable
14-09-2023,Coffee,298.48,Net Banking,Food & Dining,Unnecessary,Night,Thursday,Variable
14-09-2023,Pizza,450.18,Debit Card,Food,Unnecessary,Night,Thursday,Variable
14-09-2023,Casino,3709.14,Debit Card,Gambling,Avoidable,Night,Thursday,Variable
15-09-2023,Milk,64.49,Net Banking,Groceries,Unnecessary,Morning,Friday,Variable
15-09-2023,Grocery,222.36,Cash,Food,Avoidable,Afternoon,Friday,Variable
15-09-2023,Whiskey,742,Net Banking,Alcohol,Avoidable,Afternoon,Friday,Variable
15-09-2023,Doctor Fee,585,Cash,Healthcare,Necessary,Afternoon,Friday,Variable
